Date,base_eq,headline_nocost_eq,headline_realism_on_eq,best_eq,best_lev_realized,best_borrowed,best_trading_cost,best_borrow_cost,spy_px,ma300,gate_ma300
2006-03-16,1.200732367758712,1.2838178551265214,1.1742400298712217,1.1483147325988639,1.6935501442519196,0.7962297182793363,1.2586259627804797e-06,0.00018413016121033215,89.97416687011719,83.11655782063802,1
2006-03-17,1.1994145619972874,1.2815575530448413,1.1719245273182275,1.1460604228213895,1.7012728557444687,0.803515250608452,7.094307860045279e-06,0.00018581495921707086,90.04932403564453,83.14994138081869,1
2006-03-20,1.1993957303678515,1.2814423231306848,1.1715903131710776,1.1457702684323428,1.7000687604028522,0.8019325225785657,1.770313302405735e-06,0.00018544894930736184,89.90457153320312,83.18322481791178,1
2006-03-21,1.1925249074640245,1.2687669909163712,1.159781004567772,1.1344044008950744,1.706902683349102,0.8017281133166161,3.902484597168021e-07,0.0001854016791421173,89.3392333984375,83.21336420694988,1
2006-03-22,1.1974392562240577,1.2774309983911134,1.16742441488007,1.1422393245054658,1.6950963704078899,0.7937828442855753,8.138809519702583e-06,0.00018356431533370974,89.8838882446289,83.24716356913248,1
2006-03-23,1.194310125797982,1.2717250631385564,1.1619214250800118,1.1370000851956348,1.7031196871893186,0.7992623127805292,5.2906135660540925e-06,0.00018483145645411796,89.69775390625,83.2794652557373,1
2006-03-24,1.1991575490427062,1.2803813210626613,1.1696263776909648,1.1445055424313164,1.6953035952070532,0.7955948350440564,3.856165358285146e-06,0.00018398334283646582,89.76668548583984,83.3141335550944,1
2006-03-27,1.1960622584065483,1.2749591063722456,1.1644373862096942,1.1393384536627922,1.7030685378377322,0.8008478226093403,5.06394028216528e-06,0.00018519810966195156,89.63567352294922,83.34697049458822,1
2006-03-28,1.1867901391646987,1.2588190273097757,1.1495028667290512,1.1242043568501696,1.7093153160444678,0.7972310069659628,3.805819572612057e-06,0.00018436171178305512,89.08419036865234,83.37520258585612,1
2006-03-29,1.1876754694950056,1.2604867978921988,1.1507361331818964,1.1253423999717374,1.515955345072782,0.5804921859980067,0.000217140323002742,0.00013424030444396563,89.64260864257812,83.40810763041178,1
2006-03-30,1.1824854781468197,1.2522510093733086,1.1430726735200265,1.117879131714449,1.5197315249468162,0.5808626998454532,2.360375054970554e-07,0.00013432598671994048,89.48401641845703,83.44210337320963,1
2006-03-31,1.1824178400610679,1.2521599716227176,1.1428367797883632,1.117660040487361,1.5163892303534563,0.5770141720992571,3.986840573489525e-06,0.00013343600482393578,89.50469207763672,83.47778755187989,1
2006-04-03,1.1821540778164383,1.2517246341932555,1.1422351630760013,1.1170951224828531,1.516593438748985,0.5769505894319662,5.3491416745947044e-05,0.00013342130116931238,89.43578338623047,83.51375951131185,1
2006-04-04,1.1853215268854458,1.2573144451075247,1.147035161837858,1.1214959381121914,1.5142589532213464,0.5766059855649249,4.785036718825131e-07,0.00013334161064265242,90.00800323486328,83.55089655558268,1
2006-04-05,1.1881859899970775,1.2623293134791211,1.151418532389017,1.125474612605484,1.5144612352910902,0.5788791921942819,2.1377272914229196e-06,0.00013386729549655664,90.31820678710938,83.58828035990398,1
2006-04-06,1.1830240622526653,1.2533894691681629,1.1430827547392226,1.1179485028281722,1.51976183669394,0.5809326250021198,1.917647864476901e-06,0.00013434215709147283,90.22171020507812,83.62489262898762,1
2006-04-07,1.1712301590164789,1.233257921284097,1.1245280138101617,1.1009106964532402,1.524278181085544,0.5770500131809584,4.020974953206191e-06,0.00013344429316585534,89.30476379394531,83.65844841003418,1
2006-04-10,1.1732357714690453,1.2362620918564866,1.126934948500403,1.1036265763212163,1.5150220436929211,0.5682606030911984,8.931786169094957e-06,0.000131411719576077,89.4426498413086,83.69082188924153,1
2006-04-11,1.1703262841427755,1.2318440874520773,1.122791988085308,1.0992726295270825,1.518330479634834,0.5696547751867747,1.2614988771230129e-06,0.00013173412544315285,88.68435668945312,83.71898073832195,1
2006-04-12,1.1678619285604266,1.227712074788589,1.1186710779060176,1.095636805459558,1.517999897903426,0.5674085386897854,2.3803509734059427e-06,0.00013121467750141944,88.84979248046875,83.74688135782877,1
2006-04-13,1.1629714388957229,1.2195436896067995,1.111069464680904,1.0885719989840434,1.5196369778804257,0.5655314831537201,2.010280494060712e-06,0.00013078060360223953,88.73258972167969,83.77508862813313,1
2006-04-17,1.1648802617868343,1.2229256939335014,1.1138493611928624,1.0912096358144168,1.705029029894696,0.7691566015163483,0.00020329104671231357,0.00017786943363436611,88.69812774658203,83.80032452901204,1
2006-04-18,1.1751462320169839,1.2410793784335983,1.1301779349380552,1.1075175876085603,1.6961480771212225,0.7708179853587321,1.4820323763730103e-06,0.00017825363290212447,90.1044921875,83.83060818990072,1
2006-04-19,1.1726716196940128,1.2374042871829922,1.126461325249586,1.10384305176895,1.443585796662097,0.48953589308004986,0.000281742087999584,0.00011320642880030112,90.2768325805664,83.86115140279134,1
2006-04-20,1.1729911096532166,1.2379390880811334,1.1267756999119003,1.1041915803520157,1.4417219716508256,0.4876329155929499,2.0182021180182864e-06,0.00011276636038356762,90.40093994140625,83.89413258870442,1
2006-04-21,1.1764890394335803,1.2435150747314458,1.1316523284042144,1.108744816906071,1.440045081374341,0.48778490167125754,3.918053738671823e-08,0.000112801507553358,90.4146957397461,83.92619247436524,1
2006-04-24,1.1777711220338312,1.2454780746004501,1.1332775492448115,1.1103006167424376,1.4412421707836542,0.48979818726886026,1.898585504544803e-06,0.0001132670850031047,90.24925231933594,83.95538411458334,1
2006-04-25,1.168356297638743,1.2300801765410783,1.119068661866885,1.0974665591601152,1.4470273545925902,0.49048414698023585,5.721205058666357e-07,0.00011342571494285667,89.87701416015625,83.98353749593099,1
2006-04-26,1.1675187004758776,1.2288230399806044,1.1176877511607133,1.0962385990911145,1.4423598421075847,0.4848198177818739,5.783538451756609e-06,0.0001121158243114235,89.89767456054688,84.01074755350749,1
2006-04-27,1.1711032789934697,1.234746963756029,1.1228236751016585,1.1010262579162224,1.4399388477793036,0.48427223408824105,6.603598778220921e-07,0.00011198919418010581,90.33197784423828,84.03922538757324,1
2006-04-28,1.1734875516426984,1.2386311895589088,1.1261897475209546,1.1041833108122372,1.4405980726908563,0.48638856004130443,2.0023344244588515e-06,0.00011247859997590212,90.63532257080078,84.07091860453288,1
2006-05-01,1.1643023502816618,1.2236532546030818,1.1123948331036813,1.0915775930174503,1.4469917645815555,0.48781338638584043,3.2177025967862315e-05,0.00011280809471654442,89.89767456054688,84.09979316711426,1
2006-05-02,1.1702171396155512,1.2325774370191904,1.1202664330759857,1.0994541965398636,1.4386992827220453,0.4822182532019402,5.7136549335503604e-06,0.00011151420584064164,90.57329559326172,84.13494588216146,1
2006-05-03,1.1667724143603406,1.2275715181660414,1.1155579025906597,1.0946697519367707,1.4437939092146013,0.4856954501944484,3.3623204662013295e-06,0.00011231831654901136,90.23551177978516,84.16706067403157,1
2006-05-04,1.1678853781221117,1.229203210973218,1.116931870936313,1.0960666543627966,1.4412985108239857,0.48358075304671194,2.229244708994438e-06,0.00011182928741861769,90.55950164794922,84.19847867329915,1
2006-05-05,1.1765560505631856,1.2419972293906216,1.12843939090648,1.1076952324951053,1.437221427231138,0.48419611889629016,5.030335286310139e-07,0.0001119715923470635,91.35921478271484,84.22988576253255,1
2006-05-08,1.1761975469156296,1.2414887960635415,1.1278093127640316,1.1070827081617667,1.4421086233738778,0.48933765148150005,5.024536456406437e-06,0.00011316058492301097,91.2489013671875,84.26272448221843,1
2006-05-09,1.1770010770651858,1.2427677304455789,1.1286471887847882,1.1080687377927632,1.4414667689659746,0.48906242852666687,3.887723120682418e-07,0.0001130969389099587,91.42811584472656,84.29481104532877,1
2006-05-10,1.1777466347881735,1.2439360305107048,1.1295727244521483,1.1089565540903608,1.4415061560734486,0.4894979477950366,3.221002292305153e-07,0.00011319765385597756,91.37989044189453,84.32687184651692,1
2006-05-11,1.1677553460568082,1.2279116750619168,1.114868820412606,1.0952531391729365,1.4473882563383644,0.489890103842754,2.7867971414730075e-07,0.00011328834094618295,90.2768325805664,84.35514333089192,1
2006-05-12,1.1552973248254423,1.2097957817997878,1.0981660641460191,1.078285221815042,1.4488184448975092,0.48384240661551636,6.167152720904734e-06,0.0001118897954764045,89.09797668457031,84.37608896891275,1
2006-05-15,1.1587653157828572,1.214330836106813,1.1020653143000343,1.0820490112176042,1.247571284747128,0.26782232926706223,0.00021634831545938994,6.193459943976902e-05,89.27721405029297,84.3974971262614,1
2006-05-16,1.1622442782672366,1.2188665864633335,1.1061119480452606,1.0860559371021912,1.247319512404441,0.26854072407798274,6.558044070736902e-07,6.210073007934539e-05,89.146240234375,84.41950319925944,1
2006-05-17,1.1475740795707288,1.1983523881267923,1.0872991088121762,1.0689419632102852,1.2522099124877837,0.2695354282378222,9.316717580021283e-07,6.233075796338824e-05,87.45027923583984,84.43891507466634,1
2006-05-18,1.1524830425016142,1.2045172391073569,1.0926593047200934,1.0747503080216063,1.2468972128774165,0.26529150624954306,4.310563309552152e-06,6.134934013643925e-05,87.0090560913086,84.4562489827474,1
2006-05-19,1.1580526443655947,1.2111029215384497,1.0985702732220082,1.0811027068105923,1.2467774352477283,0.2667300712141267,1.3758397846624915e-06,6.168201196814723e-05,87.6226577758789,84.47754015604654,1
2006-05-22,1.1548680462106424,1.2074854053991089,1.0952396558048034,1.0774631472561331,1.2490746692437293,0.26830673040668546,1.5134637168737753e-06,6.204661844368417e-05,86.95393371582031,84.49491523742675,1
2006-05-23,1.1501320406305704,1.2020239030542954,1.0902534039580505,1.072004890276931,1.2494995755251201,0.26740292747324623,9.668163682511333e-07,6.183761170101177e-05,86.29210662841797,84.51233345031739,1
2006-05-24,1.1549975303703195,1.2077992554760977,1.095408903033919,1.0774571533794375,1.2469799248037325,0.2660487622633683,1.4174202418207883e-06,6.152445752869692e-05,86.98152160644531,84.53434397379557,1
2006-05-25,1.15988606279075,1.2133583052577013,1.100390061532503,1.0828112115585293,1.2470085253885397,0.2674017632987679,1.2901863914793754e-06,6.183734248268262e-05,88.0569839477539,84.55939951578776,1
2006-05-26,1.1624237623653304,1.216299872380982,1.103014536372977,1.0856379893727999,1.247589566704189,0.2687304947713802,1.2656285016280355e-06,6.214461503812813e-05,88.50508117675781,84.58674596150716,1
2006-05-30,1.1518257738963353,1.203904720487122,1.0917394598043109,1.0733864175195034,1.2510686849006658,0.269431409533487,6.38132015053583e-07,6.230670337165619e-05,86.93327331542969,84.60984654744466,1
2006-05-31,1.1548446383998547,1.2071588456434221,1.0946398472672743,1.0765708676629027,1.247503368589386,0.26639331213619744,3.103507608269496e-06,6.16041355690571e-05,87.90531921386719,84.63889694213867,1
2006-06-01,1.1629462406010342,1.2167629766413062,1.1032931761461675,1.0859166669273554,1.2461160869955892,0.26719977023638364,1.9253174389958884e-05,6.179063106977459e-05,88.74637603759766,84.67052490234374,1
2006-06-02,1.1716685807218918,1.2267106082687582,1.1122443483246627,1.0959994517363099,1.245953128784619,0.26950217123357645,2.2383719941289073e-06,6.232306719599717e-05,88.93250274658203,84.70245735168457,1
2006-06-05,1.1623708378277962,1.2165191091043024,1.102944480428905,1.0866659288699867,1.0500602401741541,0.05438618044481048,0.0002153937075635255,1.2576943491330439e-05,87.63646697998047,84.72968577067057,1
2006-06-06,1.163698353402185,1.2180190092921377,1.1042902501442584,1.0879940846608243,1.0493776385307665,0.05371015802441875,6.892886525355912e-07,1.2420611575564318e-05,87.42273712158203,84.75796295166016,1
2006-06-07,1.1594759752428287,1.2134596209056578,1.1001425767593722,1.0838965475652802,1.049624295201918,0.05377516659974404,5.253542832139857e-08,1.2435644975071895e-05,86.7677993774414,84.78033121744792,1
2006-06-08,1.1601275120180872,1.2142002339225333,1.1007976225627307,1.0845508328301028,1.0494077287499295,0.05357280451575505,2.1501274170576679e-07,1.238884822497285e-05,86.69197082519531,84.8029434967041,1
2006-06-09,1.1613435649166912,1.2156237231997675,1.1020775305476833,1.0858200305165484,1.0493795865491742,0.05360494789225589,1.9734793482384385e-08,1.2396281463096307e-05,86.41622924804688,84.82583338419596,1
2006-06-12,1.155517715467581,1.2091650362916004,1.0961483394963136,1.0802417759603857,1.049692690777484,0.05366770974241777,5.031525344534327e-08,1.241079530165679e-05,85.47862243652344,84.84514640808105,1
2006-06-13,1.1492119811306916,1.2017164934214977,1.089268285882824,1.0742416587594945,1.0497137528257872,0.053392237207160756,2.8817150206073005e-07,1.2347091572492416e-05,84.48589324951172,84.85988578796386,0
2006-06-14,1.147909903430974,1.1997265075292183,1.0874069341977868,1.0726044917302406,1.0495131018139798,0.05309569688930694,3.09196606032347e-07,1.227851586465551e-05,85.14081573486328,84.87588241577149,1
2006-06-15,1.1567770758473963,1.2099983024918428,1.0966644721437977,1.0808955855184266,1.0490582283505192,0.053014562704054406,9.350620732451187e-08,1.2259753376560364e-05,86.94703674316406,84.89645459493,1
2006-06-16,1.1512618309448166,1.2027299452450837,1.0898894462488617,1.0740987568325853,1.2701931125719308,0.2901469890840497,0.00023688328334327548,6.709723418788025e-05,86.31343841552734,84.91771471659342,1
2006-06-19,1.1459170039398054,1.1957765513290892,1.0835105228916502,1.0677714403936562,1.2698666084618522,0.28808923585797774,2.1269774376975193e-06,6.662137348518443e-05,85.63484954833984,84.93650973002116,1
2006-06-20,1.1469099095918935,1.1970199421368992,1.0845622319944508,1.0688145603350003,1.2680147206752146,0.2863918070030713,1.7658160444360416e-06,6.622883871598188e-05,85.9256591796875,84.95489657084147,1
2006-06-21,1.1512979098315694,1.20276034277638,1.0896896416618005,1.073857972139355,1.267015128425221,0.2866700311624719,2.1178353714745856e-07,6.629317876527538e-05,86.56272888183594,84.97856829325359,1
2006-06-22,1.1454788399962712,1.1950146485154693,1.0826021636935321,1.066895893591266,1.2700267397270342,0.2880238135302061,1.2862029859829205e-06,6.660624440436417e-05,86.18186950683594,85.00442548116048,1
2006-06-23,1.1442221438307296,1.193338254592382,1.0810084971011018,1.0653289031064659,1.268671315700255,0.2861571434789485,1.935211507169132e-06,6.617457217513951e-05,86.16803741455078,85.03389460245768,1
2006-06-26,1.1456530634489057,1.1952210310437419,1.0826084537305984,1.066907086944141,1.2678785155648067,0.2857354096510211,4.883967968993819e-07,6.607704514752249e-05,86.54888153076172,85.06384279886882,1
2006-06-27,1.1435243844066598,1.1924061352005633,1.0799759745587263,1.0643935503693265,1.2689087527772005,0.2861585671924994,3.567237725581318e-07,6.617490141254376e-05,85.8010482788086,85.0892433420817,1
2006-06-28,1.1443938586037279,1.1935463097370969,1.080783316921206,1.0652386037443797,1.2680627667758035,0.2854847883077923,7.406944806002125e-07,6.601908832014961e-05,86.38267517089844,85.12021814982096,1
2006-06-29,1.1578772240651463,1.2135350191793375,1.0987608036414809,1.0809974101112532,1.2643641237185201,0.28571086169768073,1.598944071611319e-07,6.607136837045404e-05,88.12765502929688,85.15201922098795,1
2006-06-30,1.1635379486647444,1.221154205729226,1.1054351658522203,1.0876270054426844,1.266643458861455,0.28994157695025785,4.160483400805881e-06,6.704973210595423e-05,88.13457489013672,85.18483685811361,1
2006-07-03,1.1653398215186783,1.22367343656635,1.107576434889246,1.0896893406761028,1.2677729187046758,0.2917218338131498,6.274563861890626e-06,6.74614210640962e-05,88.49465942382812,85.21713877360025,1
2006-07-05,1.1573596452626829,1.2117021969141086,1.0965229459912966,1.0801616855194103,1.270641678392731,0.292269183507412,4.794088643337302e-07,6.758799708246025e-05,87.98918914794922,85.25030731201171,1
2006-07-06,1.1625896494447179,1.2191044802841036,1.1030440818703522,1.086274310092325,1.2667676872520641,0.2897158878837297,2.62350712789261e-06,6.699754093141097e-05,88.24537658691406,85.28331370035808,1
2006-07-07,1.162552071621551,1.2190296361134083,1.1028775549130612,1.08614229398726,1.2683089470485696,0.2913543188123604,1.569863524175097e-06,6.737643227908978e-05,87.67066192626953,85.31767857869467,1
2006-07-10,1.1642052830033887,1.22135129929505,1.104890861517537,1.0880307725916813,1.2678093488994833,0.2913174448852909,1.0435471406267105e-07,6.736790508903407e-05,87.83682250976562,85.34909729003907,1
2006-07-11,1.1686378520949114,1.2275784844011146,1.1104366010454083,1.0932131816902795,1.267003530364063,0.29182429383662767,4.3904200424349504e-07,6.748511520688876e-05,88.22459411621094,85.38034085591634,1
2006-07-12,1.162539086137966,1.2188552795219383,1.1024205778439615,1.0859338684831399,1.270074431731413,0.29321516567059874,1.322064654110111e-06,6.780675788001762e-05,87.28289031982422,85.40799392700195,1
2006-07-13,1.1553511877744171,1.2086720178229902,1.0931135680432336,1.0774716979890249,1.2703837285258641,0.29126345966249834,2.0215343002807363e-06,6.735542086802653e-05,85.86334991455078,85.42888275146484,1
2006-07-14,1.1534552331647518,1.2061443963902458,1.0906773957384717,1.075217880428947,1.2688394138849037,0.28899411414418047,2.3390399791650696e-06,6.6830628905937e-05,85.5309829711914,85.44875409444172,1
2006-07-17,1.1534963865612728,1.2062575061780727,1.0905882301914052,1.0752422890900402,1.268269430323839,0.2883879459033376,6.73672542291115e-07,6.6690450948063e-05,85.40635681152344,85.4690454864502,0
2006-07-18,1.1514988510161421,1.202994661692601,1.0874852903546404,1.0726026030637883,1.2689351776365485,0.2883938797652156,6.081740647656542e-08,6.669182316881678e-05,85.84259796142578,85.4891426340739,1
2006-07-19,1.164941719030681,1.2235977061758883,1.105951868371407,1.090638325320386,1.463930133423975,0.5058630016687179,0.00021718524483549807,0.00011698211446928962,87.0335922241211,85.51596471150717,1
2006-07-20,1.1626645278262213,1.2206600220196422,1.103014691743498,1.0877415574649354,1.27259334791173,0.29644255971107003,0.0002097471712433605,6.855310101607318e-05,86.43809509277344,85.53935653686523,1
2006-07-21,1.157478852953335,1.2137881490458318,1.0967310371653223,1.0815693546973,1.2732283381409732,0.2954470744756419,1.0651034398840854e-06,6.83228925063004e-05,85.82876586914062,85.56363021850586,1
2006-07-24,1.1676918300782342,1.2272318147580774,1.1087988364438557,1.0933612519643066,1.2687485333735755,0.293771297548103,1.745845665710899e-06,6.79353648007444e-05,87.39364624023438,85.59363947550456,1
2006-07-25,1.1680619806572883,1.2276453796427178,1.1090393897454922,1.0936767623659536,1.271601461886512,0.296975531137877,3.1331650599133454e-06,6.867635202327063e-05,87.70526123046875,85.62224873860677,1
2006-07-26,1.1709748628938286,1.231361987590696,1.1123426765135518,1.0970899657480058,1.270831758267757,0.2970581089530915,1.3887575615600944e-08,6.86954483544911e-05,87.82299041748047,85.64948923746745,1
2006-07-27,1.169528975515575,1.229507737304254,1.1106028316609828,1.095293684445859,1.272123305433518,0.2979860277998998,8.583650334204051e-07,6.891003196388231e-05,87.73987579345703,85.6737203725179,1
2006-07-28,1.1787528539948582,1.2412162483022111,1.1211175786162795,1.1061809636451732,1.2690035704615437,0.29749783166178584,5.57663833911759e-07,6.879713535684854e-05,88.61927795410156,85.69975372314452,1
2006-07-31,1.1789105708589125,1.2414449446171294,1.1211499296796574,1.1063086321387763,1.271648230670871,0.3004573009761961,2.8877843946587545e-06,6.948152021394354e-05,88.52928161621094,85.725870997111,1
2006-08-01,1.1759508434895753,1.237334903623836,1.1173298060981145,1.1026953772423604,1.2725779928061252,0.3005010009793641,1.1911216920598934e-05,6.949162595157615e-05,88.09305572509766,85.74904396057129,1
2006-08-02,1.1821273346859411,1.2458203984935206,1.1248982358943596,1.1099847737767614,1.2698937955042064,0.29950874138310896,1.0628140362429762e-06,6.926216337912182e-05,88.6885757446289,85.77483421325684,1
2006-08-03,1.183834088685541,1.2482707078420503,1.126950155347857,1.1119494487607788,1.2711986700624014,0.3014894914636362,1.909578338809337e-06,6.972021690723305e-05,88.92398834228516,85.80161231994629,1
2006-08-04,1.1864075257291071,1.2520222854853578,1.13021415844453,1.1149512845195186,1.2709459372037621,0.30202167743440356,4.6200375011007376e-07,6.984328627571006e-05,88.77163696289062,85.8264375559489,1
2006-08-07,1.1853626657856136,1.2505069200899674,1.1287459394142938,1.1136393078158258,1.2719977027929361,0.30283730156437577,7.450358078886498e-07,7.003190144428649e-05,88.56388854980469,85.85011873881022,1
2006-08-08,1.1817880921048345,1.245320534120008,1.1239594159118642,1.1093043245224945,1.2727390265585468,0.3024806322067095,4.271283874980325e-07,6.99494207420241e-05,88.22459411621094,85.87440752665202,1
2006-08-09,1.1778737104565336,1.2396721083336462,1.1187548579222972,1.1045616311277724,1.272844609918467,0.3013040100521068,1.2478193947395023e-06,6.967732385586562e-05,87.92683410644531,85.89540051778158,1
2006-08-10,1.1787913728690573,1.241001289711408,1.1198178835739159,1.1055660695171823,1.2714313747375903,0.3000159386582354,1.359107825552819e-06,6.937945404774481e-05,88.19686889648438,85.91670651753743,1
2006-08-11,1.1745831239130529,1.2343739771675626,1.1136039525470627,1.0992885687298406,1.4979234070150178,0.5472349599488645,0.00024690273909748397,0.0001265494857602944,87.9476318359375,85.93855918884277,1
2006-08-14,1.1740142878695077,1.2334905904379525,1.1126521526777924,1.0983574920473846,1.4952954474303157,0.5438856905034238,3.479298229430383e-06,0.0001257749586247605,88.01688385009766,85.96089111328125,1
2006-08-15,1.185991229603184,1.251911282770314,1.1291456238872728,1.1149754851416307,1.487497544250081,0.5434221431434769,5.89912230802514e-07,0.00012566776211079454,89.06938934326172,85.98652826944986,1
2006-08-16,1.1949249187940671,1.2645358237709292,1.1403094652988253,1.1273940694173668,1.4894287859945567,0.5516515399012214,8.095633362271481e-06,0.00012757083118355138,89.81031036376953,86.0151318359375,1
2006-08-17,1.1962374413844608,1.2665595016281834,1.141877830195947,1.1291122734389414,1.494125035697744,0.5577936512096264,6.0085319452761746e-06,0.00012899121015136033,90.038818359375,86.04320988972982,1
2006-08-18,1.2010021592998943,1.2740148471163497,1.148448165358599,1.1357091369780972,1.491998894752237,0.5586384535803777,7.150960645353478e-07,0.0001291865728628319,90.49581909179688,86.07344357808431,1
2006-08-21,1.2005745917319772,1.2732871492030107,1.1475648367356837,1.1349488503259206,1.4952070461834006,0.5619047258324608,3.1339517274927566e-06,0.00012994190668487584,90.10807800292969,86.10152671813965,1
2006-08-22,1.2007351825080712,1.2735719949843172,1.1475005210712679,1.1350455902992367,1.4948310464784782,0.5615259429363829,5.092340367995885e-07,0.00012985431217023093,90.10113525390625,86.12895444234212,1
2006-08-23,1.1993497121426848,1.2711205647885855,1.1451121976278067,1.132959953029582,1.4957838473403864,0.5615733791136819,8.250063550685471e-08,0.0001298652819076983,89.85185241699219,86.15503189086914,1
2006-08-24,1.1999424704361918,1.2721678855704597,1.1458648677975478,1.1336714438072633,1.4945632192966214,0.5605425719688529,1.1618342609976962e-06,0.0001296269051159299,89.77568054199219,86.18015535990398,1
2006-08-25,1.201575928956395,1.2750659455983038,1.1482779512509098,1.13584908506982,1.4939242042274032,0.5608936473733327,2.2122727209172854e-07,0.0001297080922021938,89.88645935058594,86.20463254292805,1
2006-08-28,1.2049950885982508,1.2816748908927704,1.15383279753893,1.1411418977650643,1.8229049280272447,0.938834183440296,0.000377433394580181,0.0002171078089376038,90.3157958984375,86.2304500579834,1
2006-08-29,1.206514126092274,1.2846107577528207,1.1562511935382094,1.143547608700119,1.824671890204106,0.9428335353358079,3.7784656209534086e-06,0.00021803266930434424,90.41966247558594,86.25645515441894,1
2006-08-30,1.2084668446134874,1.2885055392193674,1.1594594892265204,1.1467114938450593,1.8241285245823047,0.9448191596940777,1.765825863102366e-06,0.0002184918500216647,90.47505187988281,86.28241813659668,1
2006-08-31,1.2098184837401296,1.2913136285206461,1.1616490531670773,1.1488402031886538,1.8248779371032389,0.9474338403659002,2.393795026774059e-06,0.00021909650162228142,90.46121978759766,86.31221188863118,1
2006-09-01,1.2136370544819755,1.2992306255197341,1.1685083097236157,1.1552338215727955,1.8218411143700863,0.949199146546203,8.92613940340925e-06,0.00021950473319679134,91.00129699707031,86.34580106099446,1
2006-09-05,1.2109879356753397,1.2937900962178568,1.1633542225652214,1.1504271644756707,1.829864366520727,0.9544777846440651,5.054079285379931e-06,0.00022072543177361758,91.1744155883789,86.37958196004232,1
2006-09-06,1.2048209682586037,1.281220523685692,1.1517698877224347,1.1394502789347998,1.8343719904635925,0.9505055904174372,4.197116775176646e-06,0.00021980685168734762,90.37117004394531,86.40841807047526,1
2006-09-07,1.2032275042996863,1.278123694507833,1.148660889121424,1.1364496065383065,1.8285973375637767,0.9414414075168609,9.293283035298971e-06,0.00021771073618147356,89.95574188232422,86.43659492492675,1
2006-09-08,1.205423302637225,1.2824745115950247,1.1522841472077645,1.140016969301475,1.8238234850119714,0.9389556167320294,2.706207728741639e-06,0.00021713589069726418,90.21194458007812,86.46709948221843,1
2006-09-11,1.2054730539797698,1.2825752294583377,1.1521436604852076,1.1398841540468574,1.8265058029193377,0.9419030504832285,2.727570290211645e-06,0.00021781749229954787,90.30196380615234,86.49711057027181,1
2006-09-12,1.214428394694688,1.3012436838669525,1.1685498670917522,1.1551398375049557,1.8154932243465127,0.9417909190963939,3.302791582924236e-07,0.00021779156162921414,91.18828582763672,86.5278995513916,1
2006-09-13,1.2171493905427504,1.306583684022783,1.1729825291163927,1.1596491947102918,1.8232042753210664,0.9544074657877859,1.2386368761001743e-05,0.0002207091703580417,91.55526733398438,86.56220166524251,1
2006-09-14,1.2158079034208351,1.3034266132939132,1.1699341605996794,1.156636149174005,2.003014159479527,1.159854215730044,0.0002050210197521478,0.00026821925735750167,91.56221008300781,86.59546129862467,1
2006-09-15,1.2167482731883708,1.3059913819479054,1.17149632319643,1.1581805568564376,1.9989004775536576,1.156639635459818,3.486285813396828e-06,0.00026747587743862684,91.77706909179688,86.6263311513265,1
2006-09-18,1.2166046471718297,1.3056473042980674,1.1709779840872223,1.1576681094253967,2.000675110063188,1.1581818303019566,1.2734455191807382e-06,0.00026783251394487827,91.90228271484375,86.65621274312338,1
2006-09-19,1.221912018536623,1.3202745137372776,1.1807584924807755,1.1673374480594645,1.991946764664415,1.1576688909787873,7.815533905046746e-07,0.000267713895412942,91.67279052734375,86.68460385640462,1
2006-09-20,1.2260561350673314,1.3314385056969442,1.1885004884896826,1.174991444978797,1.9937236614277511,1.1673468489026497,9.40084318526413e-06,0.00026995194796460833,92.15961456298828,86.7142323811849,1
2006-09-21,1.2287103330506777,1.3383489802504007,1.1932754164286277,1.1797120988893228,1.996235049394855,1.174998819622925,7.3746441281825615e-06,0.00027172148578761976,91.71451568603516,86.74128898620606,1
2006-09-22,1.2298762292149552,1.3415181434592394,1.1952752284514434,1.1816891801283558,1.9985615276512398,1.1797165404471035,4.441557780610062e-06,0.0002728124708085991,91.4363021850586,86.76757690429687,1
2006-09-25,1.2389200650337089,1.3660037680993238,1.2125714663649771,1.1987888210418784,1.9859652744927883,1.1816908799555663,1.6998272104435942e-06,0.0002732690418755052,92.13876342773438,86.79731719970704,1
2006-09-26,1.241457350665418,1.3720514720463362,1.2171602108791577,1.2033254077741289,1.9964743242704635,1.198805645713923,1.682467204443672e-05,0.00027722687528189123,92.90381622314453,86.82808860778809,1
2006-09-27,1.2404067909701386,1.3694943451179789,1.2148191166639253,1.2010109235131399,2.0021623449114903,1.203329650309314,4.242535184924234e-06,0.0002782730629289258,93.01510620117188,86.85827878316243,1
2006-09-28,1.239136778136482,1.366453281554113,1.2120526400698395,1.1982758919651801,2.002516420483814,1.201013520512999,2.596999859103111e-06,0.0002777374519827517,92.98030090332031,86.8899853515625,1
2006-09-29,1.237866116601148,1.3634586949648673,1.2092853093345581,1.1955400159845868,2.002522706368629,1.1982789073311797,3.015365999801789e-06,0.00027710506568209413,92.90381622314453,86.9195778910319,1
2006-10-02,1.2372450920245195,1.3620162686444572,1.2077829930371866,1.1940547757056303,2.001483098238885,1.1955492024261787,9.186441591648054e-06,0.00027647381443301913,92.5560302734375,86.94880470275879,1
