AnnReturn,AnnVol,Sharpe,MaxDD,ForcedLiqDays,AvgLev,AvgBorrowed,AvgTurnover,BandActive,ma,band,gate_mode
0.0733638529535523,0.10662934527857384,0.7173222284216354,-0.26103063651948377,0.0,1.3262590153984304,0.9207871617824175,0.02141896972087108,0.06390449438202248,300,0.22,hyst
0.07118201988929562,0.10675394650428445,0.6975462623152139,-0.2624647456116427,0.0,1.325210624945934,0.8975530151577595,0.02135297835021038,0.05986657303370786,300,0.24,simple
0.0708176833432077,0.10671217215209673,0.6945892082897515,-0.26246474561164357,0.0,1.3239659153636312,0.88994907313415,0.020403542124111027,0.05740870786516854,300,0.24,hyst
0.07313308534904017,0.10747283387456934,0.7105401882866229,-0.26634503754440253,0.0,1.3260823218987277,0.9290898031487645,0.020444274469493703,0.052844101123595506,300,0.26,simple
0.07259887466697101,0.10747244768349996,0.7059087013101127,-0.26634503754440286,0.0,1.3251431292550442,0.9184224066407832,0.019736872847577178,0.05108848314606742,300,0.26,hyst
0.07297196268616246,0.10723596796572293,0.7104741971849072,-0.2732756185708589,0.0,1.328084071662212,0.924158575510002,0.019771227650253523,0.05003511235955056,300,0.28,simple
0.07233426546525212,0.10732342091285235,0.704443873754343,-0.2732756185708606,0.0,1.327031737179328,0.9122976330216129,0.01943478608909653,0.04950842696629214,300,0.28,hyst
0.07197775073396384,0.10734026500643293,0.7012430613518665,-0.2566998687634947,0.0,1.329066791630896,0.9129998890454466,0.019836429242129257,0.046875,300,0.3,simple
0.07139884217224846,0.10732749848741813,0.6962802271540318,-0.2566998687634954,0.0,1.3274917760073726,0.9010351911197646,0.019347148367605697,0.045997191011235956,300,0.3,hyst
0.06670387245261367,0.1045362276168233,0.670030065614472,-0.24512879136888777,0.0,1.308731779388959,0.8418431534750753,0.03899507528565267,0.7800210674157303,400,0.0,simple
0.06703451156166662,0.10464185408337044,0.672421850862105,-0.24594957735572665,0.0,1.30826082904502,0.8466752772517383,0.03778343668091478,0.7756320224719101,400,0.0,hyst
0.06711697717310794,0.10455197761310896,0.6736485714428068,-0.24464278954123087,0.0,1.3087948712168276,0.8445979426708898,0.03719002029238001,0.42240168539325845,400,0.02,simple
0.06743657765430577,0.10465554207765573,0.6759476685961775,-0.24559701641812492,0.0,1.3082964382039897,0.8493926659078452,0.035985766568488106,0.41924157303370785,400,0.02,hyst
0.06779026386291553,0.10455675157620416,0.6796560682945059,-0.24784948879891144,0.0,1.3087620219590443,0.8522872620810508,0.034784021040833786,0.2986306179775281,400,0.04,simple
0.06823607853607006,0.10461626518817337,0.6833197856529614,-0.24881291720787713,0.0,1.3077179321401013,0.8590493751819682,0.0335775144175035,0.29547050561797755,400,0.04,hyst
0.06849850046337802,0.1046853005396608,0.6852851566977153,-0.25236316045891705,0.0,1.31009329243777,0.8636127798784848,0.03268856088305072,0.22700140449438203,400,0.06,simple
0.06889063129925033,0.10475872492530272,0.6883817182305331,-0.253486266817156,0.0,1.3092869959145303,0.8699391980800544,0.031449856685121694,0.22349016853932585,400,0.06,hyst
0.0692293431997093,0.10493090506265422,0.6904383570031879,-0.24671353186928158,0.0,1.3108860026879348,0.8663251195773183,0.031202035358440086,0.18504213483146068,400,0.08,simple
0.06955750035770336,0.10497832884550884,0.6930978315655515,-0.248303068264083,0.0,1.3096426315754783,0.8717953520927937,0.029959285299017636,0.1815308988764045,400,0.08,hyst
0.06945429358934385,0.1050053262604577,0.6920295026682295,-0.25144049119371203,0.0,1.3115502740540042,0.8631579821002391,0.028896593374092484,0.14905196629213482,400,0.1,simple
0.069732462669023,0.10511146538905064,0.6939118516901579,-0.2530200530646102,0.0,1.310958124502269,0.8679122992817714,0.02769265921522461,0.14536516853932585,400,0.1,hyst
0.07015513148265473,0.10531979374460587,0.6965014965708294,-0.2520088574252941,0.0,1.31336757162805,0.8754619554536702,0.027257931922910733,0.12429775280898876,400,0.12,simple
0.07058392985452144,0.10539943047643324,0.6998564150196281,-0.2516467985834967,0.0,1.312732602259228,0.8802539763851633,0.026039871344890605,0.12096207865168539,400,0.12,hyst
0.07024683385072072,0.10543433248592124,0.696673555785934,-0.25173770356901715,0.0,1.3140271178827867,0.8747591692491965,0.026248268284561255,0.10902387640449439,400,0.14,simple
0.07068597370975227,0.10549625202132204,0.7002156537463434,-0.2483320653035168,0.0,1.3134200763891195,0.8763836733288995,0.02492735820038718,0.10516151685393259,400,0.14,hyst
0.07135175700671836,0.10543784263617646,0.7064404817181861,-0.24247150646991333,0.0,1.3152321166925172,0.8873943189689838,0.025082109037627177,0.09585674157303371,400,0.16,simple
0.07172244336274014,0.10558208674933808,0.7088960403565739,-0.24186695132745917,0.0,1.3150377501409587,0.889945099099419,0.023979689551221026,0.09322331460674158,400,0.16,hyst
0.07126836603287923,0.10582314537928748,0.7035135689785657,-0.247930575456763,0.0,1.3160172413534115,0.8817869293763178,0.02405600221566146,0.08356741573033707,400,0.18,simple
0.07192669835251797,0.10600492318133219,0.7082848622807665,-0.2495554120171114,0.0,1.3166348249569015,0.8921981324076078,0.022919491645188687,0.08093398876404495,400,0.18,hyst
0.0701443250290541,0.1061105773857981,0.6920037442038792,-0.26338018046249156,0.0,1.3165359952476063,0.8780509986971894,0.023394067015075303,0.0742626404494382,400,0.2,simple
0.07072491192123032,0.10619154751536676,0.6966651627051325,-0.26185377237586227,0.0,1.3161554288869732,0.8842319469473034,0.022222356837662615,0.07145365168539326,400,0.2,hyst
0.07266914943572544,0.1062865467408771,0.7132021099389799,-0.26061307719967775,0.0,1.3207436378765443,0.9009686097693471,0.021812509055617893,0.0644311797752809,400,0.22,simple
0.07258334851029802,0.10622599723474699,0.7127956562810169,-0.26327034624343293,0.0,1.3188780728548979,0.9042116784086505,0.02076746901433563,0.062324438202247194,400,0.22,hyst
0.0708011817812797,0.10644991420322826,0.6958946994731218,-0.25646571811079355,0.0,1.3200771046799433,0.87317916274665,0.02068752370747672,0.05740870786516854,400,0.24,simple
0.07091298714780803,0.1065424060843709,0.6963634538006379,-0.256450592482822,0.0,1.3199281613397522,0.8749181545602144,0.01986085293080599,0.05600421348314607,400,0.24,hyst
0.07126988929966283,0.10739082470959137,0.6948203339281779,-0.2645814318453522,0.0,1.3229067878964955,0.8963394376189587,0.020183075725585344,0.051615168539325844,400,0.26,simple
0.0709002606766207,0.10729395317148958,0.6921349846620996,-0.2716141322665082,0.0,1.3202701659963518,0.8954926050463525,0.019261819514465574,0.05003511235955056,400,0.26,hyst
0.07117199905099358,0.10711578559240101,0.6954785820565285,-0.2781802091303254,0.0,1.3231823087408048,0.90664020229244,0.0200004143631075,0.05021067415730337,400,0.28,simple
0.07271556478436758,0.10718634986808456,0.7085259137141343,-0.27424024629494403,0.0,1.3211519701426133,0.9138134465220729,0.01917446458398975,0.048981741573033706,400,0.28,hyst
0.07167803806475148,0.10722080057433926,0.6992987692933602,-0.2530311698102281,0.0,1.324009261726586,0.9000326173799956,0.01949763042583657,0.04564606741573034,400,0.3,simple
0.07257839915099229,0.10710227001120674,0.7077947364360241,-0.2509680749233457,0.0,1.3210253738915116,0.900589324168701,0.018756546031266846,0.04459269662921348,400,0.3,hyst
